segment_id,latitude,longitude,zone_no,zone_name,road_class,elevation_m,slope_degrees,distance_to_coast_km,distance_to_major_canal_m,subsidence_rate_mm_yr,soil_infiltration_rate_mm_hr,swd_pipe_diameter_mm,swd_pipe_material,theoretical_drain_capacity_cumecs,solid_waste_generated_tpd,desilting_completed_pct,chronic_blockage_flag,drain_clogging_factor_mu,effective_drain_capacity_cumecs,rainfall_24h_mm,rainfall_peak_intensity_mm_hr,surface_runoff_inflow_cumecs,is_flooded,flood_depth_cm,flood_severity_level,safe_vehicle_passage
CHN_SEG_07036,13.092321,80.262025,6,Thiru-Vi-Ka Nagar,street_limited,5.62,0.5,7.55,1286.2,3.6,12.5,600,RCC_Hume_NP2,0.266,420.0,71.0,1,0.57,0.114,299.0088,49.8,0.242,1,29.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07037,13.090278,80.256025,6,Thiru-Vi-Ka Nagar,street_limited,4.75,0.54,8.21,1223.1,3.6,12.5,600,RCC_Hume_NP2,0.277,420.0,71.0,1,0.57,0.119,299.0088,49.8,0.242,1,29.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07038,12.960541,80.201659,12,Alandur,street,8.92,0.85,14.25,1060.0,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,1,0.532,0.162,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07039,13.134491,80.287487,4,Tondiarpet,street,2.64,0.38,4.72,183.8,4.7,4.2,600,RCC_Hume_NP2,0.232,410.0,62.0,0,0.411,0.137,299.0088,49.8,0.242,1,83.5,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07040,13.091266,80.26011,6,Thiru-Vi-Ka Nagar,street_limited,5.29,0.52,7.76,1255.2,3.6,12.5,600,RCC_Hume_NP2,0.271,420.0,71.0,1,0.57,0.117,299.0088,49.8,0.242,1,29.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07041,12.812588,80.203244,15,Sholinganallur,street,3.69,0.4,14.07,353.8,4.7,4.2,600,RCC_Hume_NP2,0.238,290.0,71.0,0,0.316,0.163,299.0088,49.8,0.242,1,22.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07042,12.954283,80.251809,14,Perungudi,street,1.1,0.53,8.68,727.1,4.7,4.2,600,RCC_Hume_NP2,0.274,370.0,71.0,0,0.349,0.178,299.0088,49.8,0.242,1,124.4,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07043,12.991751,80.21271,12,Alandur,street_limited,9.79,0.81,13.02,925.4,3.6,12.5,600,RCC_Hume_NP2,0.339,330.0,71.0,0,0.332,0.226,299.0088,49.8,0.242,1,17.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07044,13.040186,80.207616,10,Kodambakkam,street,6.14,0.79,13.58,1388.4,3.6,7.8,600,RCC_Hume_NP2,0.334,560.0,78.5,0,0.391,0.203,299.0088,49.8,0.242,1,22.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07045,12.994326,80.202915,12,Alandur,street,9.41,0.83,14.11,782.8,3.6,12.5,600,RCC_Hume_NP2,0.343,330.0,71.0,0,0.332,0.229,299.0088,49.8,0.242,1,15.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07046,13.039473,80.25768,9,Teynampet,street,8.21,0.75,8.03,1393.9,3.6,7.8,600,RCC_Hume_NP2,0.326,540.0,78.5,1,0.583,0.136,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07047,13.036567,80.162652,11,Valasaravakkam,street,11.48,0.95,18.58,1398.1,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,18.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07048,12.964537,80.215859,14,Perungudi,street,1.2,0.52,12.67,1220.5,4.7,4.2,600,RCC_Hume_NP2,0.271,370.0,71.0,0,0.349,0.176,299.0088,49.8,0.242,1,121.6,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07049,12.930929,80.127907,12,Alandur,street,9.57,0.74,22.43,815.3,3.6,12.5,600,RCC_Hume_NP2,0.324,330.0,71.0,0,0.332,0.216,299.0088,49.8,0.242,1,16.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07050,13.051803,80.233274,10,Kodambakkam,street,9.52,0.63,10.74,1062.0,3.6,7.8,600,RCC_Hume_NP2,0.299,560.0,78.5,0,0.391,0.182,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07051,13.062783,80.180733,11,Valasaravakkam,street,9.94,0.78,16.57,429.9,3.6,12.5,600,RCC_Hume_NP2,0.332,310.0,71.0,0,0.324,0.224,299.0088,49.8,0.242,1,14.8,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07052,13.054165,80.271166,9,Teynampet,street_limited,6.04,0.52,6.53,947.1,3.6,7.8,600,RCC_Hume_NP2,0.271,540.0,78.5,0,0.383,0.167,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07053,12.924579,80.150405,15,Sholinganallur,street,2.0,0.48,19.94,1129.9,4.7,4.2,600,RCC_Hume_NP2,0.261,290.0,71.0,0,0.316,0.179,299.0088,49.8,0.242,1,98.1,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07054,13.080293,80.185032,8,Annanagar,street,12.98,0.99,16.09,747.7,3.6,12.5,600,RCC_Hume_NP2,0.374,430.0,78.5,0,0.337,0.248,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07055,13.095981,80.277735,5,Royapuram,street_limited,4.3,0.26,5.8,1365.3,3.6,4.2,600,RCC_Hume_NP2,0.192,480.0,62.0,0,0.44,0.108,299.0088,49.8,0.242,1,26.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07056,13.076034,80.269326,9,Teynampet,street_limited,5.22,0.75,6.73,480.6,3.6,7.8,600,RCC_Hume_NP2,0.326,540.0,78.5,0,0.383,0.201,299.0088,49.8,0.242,1,19.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07057,13.054299,80.193009,11,Valasaravakkam,street,9.55,0.72,15.21,940.2,3.6,12.5,600,RCC_Hume_NP2,0.319,310.0,71.0,0,0.324,0.216,299.0088,49.8,0.242,1,17.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07058,13.096198,80.254603,6,Thiru-Vi-Ka Nagar,street_limited,5.65,0.41,8.37,1368.6,3.6,12.5,600,RCC_Hume_NP2,0.241,420.0,71.0,0,0.37,0.152,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07059,13.123217,80.25632,6,Thiru-Vi-Ka Nagar,street_limited,4.55,0.65,8.18,586.2,3.6,12.5,600,RCC_Hume_NP2,0.303,420.0,71.0,0,0.37,0.191,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07060,13.066968,80.178295,11,Valasaravakkam,street,10.47,0.86,16.84,143.8,3.6,12.5,600,RCC_Hume_NP2,0.349,310.0,71.0,0,0.324,0.236,299.0088,49.8,0.242,1,12.4,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07061,13.026094,80.21583233333332,10,Kodambakkam,street,6.32,0.68,12.67,1174.3,3.6,7.8,600,RCC_Hume_NP2,0.31,560.0,78.5,0,0.391,0.189,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07062,13.051377,80.255011,9,Teynampet,main,7.83,0.59,8.32,1081.2,3.6,7.8,600,RCC_Hume_NP2,0.289,540.0,78.5,1,0.583,0.121,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07063,13.071491,80.210146,8,Annanagar,street,12.77,0.97,13.3,172.2,3.6,12.5,600,RCC_Hume_NP2,0.371,430.0,78.5,0,0.337,0.246,299.0088,49.8,0.242,1,21.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07064,13.098045,80.278035,5,Royapuram,street_limited,4.23,0.29,5.77,1390.0,3.6,4.2,600,RCC_Hume_NP2,0.203,480.0,62.0,0,0.44,0.114,299.0088,49.8,0.242,1,26.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07065,13.039601,80.163191,11,Valasaravakkam,street,10.96,0.95,18.52,1393.1,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,15.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07066,13.061996,80.227508,10,Kodambakkam,street_limited,9.44,0.61,11.38,482.0,3.6,7.8,600,RCC_Hume_NP2,0.294,560.0,78.5,0,0.391,0.179,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07067,13.109511,80.100747,7,Ambattur,main,15.22,1.11,25.45,1258.5,3.6,12.5,600,RCC_Hume_NP2,0.396,390.0,71.0,0,0.357,0.255,299.0088,49.8,0.242,1,16.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07068,12.960797,80.125916,12,Alandur,street,7.84,0.85,22.65,1071.7,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,18.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07069,13.061421,80.213823,10,Kodambakkam,street_limited,9.51,0.6,12.9,519.6,3.6,7.8,600,RCC_Hume_NP2,0.291,560.0,78.5,0,0.391,0.177,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07070,13.106493,80.163127,7,Ambattur,main,14.34,1.06,18.52,1336.4,3.6,12.5,600,RCC_Hume_NP2,0.387,390.0,71.0,0,0.357,0.249,299.0088,49.8,0.242,1,13.0,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07071,13.049909,80.183061,11,Valasaravakkam,street,8.62,0.82,16.31,1143.5,3.6,12.5,600,RCC_Hume_NP2,0.341,310.0,71.0,0,0.324,0.231,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07072,13.017193,80.229165,13,Adyar,street,2.98,0.37,11.19,731.7,3.6,7.8,600,RCC_Hume_NP2,0.229,450.0,71.0,0,0.383,0.141,299.0088,49.8,0.242,1,73.0,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07073,12.988171,80.201565,12,Alandur,street,8.21,0.76,14.26,1097.6,3.6,12.5,600,RCC_Hume_NP2,0.328,330.0,71.0,0,0.332,0.219,299.0088,49.8,0.242,1,16.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07074,13.015792,80.178394,11,Valasaravakkam,service,12.08,0.7,16.83,646.4,3.6,12.5,600,RCC_Hume_NP2,0.315,310.0,71.0,0,0.324,0.213,299.0088,49.8,0.242,1,22.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07075,12.980983,80.216009,12,Alandur,street,8.21,0.6,12.65,1333.2,3.6,12.5,600,RCC_Hume_NP2,0.291,330.0,71.0,1,0.532,0.136,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07076,12.971563,80.165439,12,Alandur,street,10.09,0.71,18.27,1382.0,3.6,12.5,600,RCC_Hume_NP2,0.317,330.0,71.0,0,0.332,0.212,299.0088,49.8,0.242,1,19.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07077,12.974789,80.224313,14,Perungudi,street,1.79,0.34,11.73,1400.0,4.7,4.2,600,RCC_Hume_NP2,0.219,370.0,71.0,0,0.349,0.143,299.0088,49.8,0.242,1,105.1,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07078,13.094471,80.257366,6,Thiru-Vi-Ka Nagar,street_limited,5.59,0.45,8.06,1338.1,3.6,12.5,600,RCC_Hume_NP2,0.252,420.0,71.0,1,0.57,0.108,299.0088,49.8,0.242,1,29.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07079,12.927933,80.142455,15,Sholinganallur,street,2.11,0.44,20.82,976.0,4.7,4.2,600,RCC_Hume_NP2,0.25,290.0,71.0,0,0.316,0.171,299.0088,49.8,0.242,1,95.0,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07080,12.92095,80.18651,15,Sholinganallur,street,1.1,0.5,15.93,1260.5,4.7,4.2,600,RCC_Hume_NP2,0.266,290.0,71.0,0,0.316,0.182,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07081,13.125072,80.262838,4,Tondiarpet,street,2.11,0.58,7.45,465.9,4.7,4.2,600,RCC_Hume_NP2,0.287,410.0,62.0,0,0.411,0.169,299.0088,49.8,0.242,1,98.3,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07082,12.96977,80.205597,12,Alandur,street,7.29,0.75,13.81,1356.3,3.6,12.5,600,RCC_Hume_NP2,0.326,330.0,71.0,0,0.332,0.218,299.0088,49.8,0.242,1,21.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07083,13.018468,80.221138,12,Alandur,street_limited,8.08,0.56,12.08,806.3,3.6,12.5,600,RCC_Hume_NP2,0.282,330.0,71.0,1,0.532,0.132,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07084,13.031573,80.260722,9,Teynampet,street_limited,7.54,0.72,7.69,1336.7,3.6,7.8,600,RCC_Hume_NP2,0.319,540.0,78.5,0,0.383,0.197,299.0088,49.8,0.242,1,18.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07085,13.097376,80.258455,6,Thiru-Vi-Ka Nagar,main,6.09,0.42,7.94,1383.6,3.6,12.5,600,RCC_Hume_NP2,0.244,420.0,71.0,1,0.57,0.105,299.0088,49.8,0.242,1,29.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07086,13.041668,80.271244,9,Teynampet,major_rail,8.0,0.73,6.52,1371.3,3.6,7.8,600,RCC_Hume_NP2,0.321,540.0,78.5,0,0.383,0.198,299.0088,49.8,0.242,1,21.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07087,13.091838,80.187677,8,Annanagar,street,11.47,0.81,15.8,1272.5,3.6,12.5,600,RCC_Hume_NP2,0.339,430.0,78.5,0,0.337,0.225,299.0088,49.8,0.242,1,13.6,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07088,12.971582,80.216275,14,Perungudi,street,1.1,0.41,12.62,1382.2,4.7,4.2,600,RCC_Hume_NP2,0.241,370.0,71.0,0,0.349,0.157,299.0088,49.8,0.242,1,124.4,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07089,13.008462,80.250239,13,Adyar,street,2.76,0.56,8.85,158.4,3.6,7.8,600,RCC_Hume_NP2,0.282,450.0,71.0,0,0.383,0.174,299.0088,49.8,0.242,1,79.1,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07090,13.12479,80.278679,4,Tondiarpet,street,1.42,0.58,5.7,484.5,4.7,4.2,600,RCC_Hume_NP2,0.287,410.0,62.0,0,0.411,0.169,299.0088,49.8,0.242,1,117.6,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07091,13.0797,80.113806,7,Ambattur,main,12.81,1.14,24.0,712.2,3.6,12.5,600,RCC_Hume_NP2,0.402,390.0,71.0,0,0.357,0.258,299.0088,49.8,0.242,1,22.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07092,13.094683,80.262996,6,Thiru-Vi-Ka Nagar,street_limited,6.04,0.44,7.44,1342.4,3.6,12.5,600,RCC_Hume_NP2,0.25,420.0,71.0,1,0.57,0.108,299.0088,49.8,0.242,1,29.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07093,13.049143,80.18051,11,Valasaravakkam,street,8.6,0.83,16.59,1173.6,3.6,12.5,600,RCC_Hume_NP2,0.343,310.0,71.0,0,0.324,0.232,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07094,13.173783,80.252863,2,Manali,main,6.21,0.43,8.56,1211.1,3.6,12.5,600,RCC_Hume_NP2,0.247,220.0,71.0,0,0.287,0.176,299.0088,49.8,0.242,1,22.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07095,13.031022,80.265029,9,Teynampet,street,7.76,0.71,7.21,1324.7,3.6,7.8,600,RCC_Hume_NP2,0.317,540.0,78.5,0,0.383,0.196,299.0088,49.8,0.242,1,19.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07096,13.012499,80.220175,12,Alandur,service,9.21,0.68,12.19,434.1,3.6,12.5,600,RCC_Hume_NP2,0.31,330.0,71.0,0,0.332,0.207,299.0088,49.8,0.242,1,13.9,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07097,12.993006,80.252141,13,Adyar,street,5.1,0.62,8.64,857.7,3.6,7.8,600,RCC_Hume_NP2,0.296,450.0,71.0,0,0.383,0.183,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07098,12.986514,80.212981,12,Alandur,street,8.92,0.73,12.99,1165.8,3.6,12.5,600,RCC_Hume_NP2,0.321,330.0,71.0,0,0.332,0.214,299.0088,49.8,0.242,1,12.1,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07099,12.919073,80.104064,12,Alandur,street,9.58,0.85,25.08,1312.0,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,16.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07100,12.997767,80.267486,13,Adyar,main,3.02,0.65,6.94,572.6,3.6,7.8,600,RCC_Hume_NP2,0.303,450.0,71.0,0,0.383,0.187,299.0088,49.8,0.242,1,71.8,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07101,13.070618,80.274001,9,Teynampet,main,4.9,0.71,6.22,111.4,3.6,7.8,600,RCC_Hume_NP2,0.317,540.0,78.5,0,0.383,0.196,299.0088,49.8,0.242,1,21.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07102,13.107222,80.200157,8,Annanagar,street_limited,9.57,0.93,14.41,1320.3,3.6,12.5,600,RCC_Hume_NP2,0.363,430.0,78.5,0,0.337,0.241,299.0088,49.8,0.242,1,21.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07103,13.117812,80.266805,4,Tondiarpet,street_limited,2.98,0.65,7.01,904.3,4.7,4.2,600,RCC_Hume_NP2,0.303,410.0,62.0,0,0.411,0.178,299.0088,49.8,0.242,1,73.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07104,13.0161,80.1991,12,Alandur,street,10.27,0.59,14.53,665.4,3.6,12.5,600,RCC_Hume_NP2,0.289,330.0,71.0,0,0.332,0.193,299.0088,49.8,0.242,1,23.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07105,13.070835,80.180118,11,Valasaravakkam,street,11.29,0.92,16.64,126.5,3.6,12.5,600,RCC_Hume_NP2,0.361,310.0,71.0,0,0.324,0.244,299.0088,49.8,0.242,1,17.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07106,13.055184,80.22405,10,Kodambakkam,street,9.44,0.55,11.76,893.4,3.6,7.8,600,RCC_Hume_NP2,0.279,560.0,78.5,0,0.391,0.17,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07107,12.862028,80.069646,15,Sholinganallur,street,1.1,0.23,28.9,1118.1,4.7,4.2,600,RCC_Hume_NP2,0.18,290.0,71.0,0,0.316,0.123,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07108,12.987972,80.190391,12,Alandur,street,7.41,0.75,15.5,1106.2,3.6,12.5,600,RCC_Hume_NP2,0.326,330.0,71.0,0,0.332,0.218,299.0088,49.8,0.242,1,20.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07109,12.909641,80.101447,15,Sholinganallur,street,1.1,0.41,25.37,1390.7,4.7,4.2,600,RCC_Hume_NP2,0.241,290.0,71.0,0,0.316,0.165,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07110,12.974323,80.256604,14,Perungudi,street,4.29,0.35,8.15,1399.6,4.7,4.2,600,RCC_Hume_NP2,0.223,370.0,71.0,0,0.349,0.145,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07111,12.965523,80.216964,14,Perungudi,street,1.1,0.51,12.55,1252.8,4.7,4.2,600,RCC_Hume_NP2,0.269,370.0,71.0,0,0.349,0.175,299.0088,49.8,0.242,1,124.4,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07112,13.022242,80.25926,13,Adyar,street,3.52,0.45,7.85,1006.7,3.6,7.8,600,RCC_Hume_NP2,0.252,450.0,71.0,0,0.383,0.155,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07113,13.099693,80.288067,5,Royapuram,street_limited,3.56,0.33,4.65,1399.0,3.6,4.2,600,RCC_Hume_NP2,0.216,480.0,62.0,0,0.44,0.121,299.0088,49.8,0.242,1,26.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07114,12.936806,80.151328,12,Alandur,street,7.13,0.61,19.83,450.7,3.6,12.5,600,RCC_Hume_NP2,0.294,330.0,71.0,0,0.332,0.196,299.0088,49.8,0.242,1,22.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07115,12.959989,80.202196,12,Alandur,street,8.97,0.85,14.19,1034.4,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,1,0.532,0.162,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07116,13.051999,80.24075,9,Teynampet,main,8.29,0.57,9.91,1053.0,3.6,7.8,600,RCC_Hume_NP2,0.284,540.0,78.5,0,0.383,0.175,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07117,13.031106,80.235603,9,Teynampet,street,5.36,0.71,10.48,1326.6,3.6,7.8,600,RCC_Hume_NP2,0.317,540.0,78.5,0,0.383,0.196,299.0088,49.8,0.242,1,18.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07118,13.040068,80.156689,11,Valasaravakkam,main,11.4,0.94,19.24,1389.4,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,18.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07119,12.944428,80.150925,12,Alandur,street,7.37,0.67,19.88,74.6,3.6,12.5,600,RCC_Hume_NP2,0.308,330.0,71.0,0,0.332,0.206,299.0088,49.8,0.242,1,21.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07120,12.949703,80.198773,14,Perungudi,street,4.5,0.47,14.57,436.5,4.7,4.2,600,RCC_Hume_NP2,0.258,370.0,71.0,0,0.349,0.168,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07121,13.075635,80.205146,8,Annanagar,street_limited,12.61,1.0,13.86,454.3,3.6,12.5,600,RCC_Hume_NP2,0.376,430.0,78.5,0,0.337,0.249,299.0088,49.8,0.242,1,20.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07122,13.106329,80.137627,7,Ambattur,street,16.18,1.06,21.35,1339.8,3.6,12.5,600,RCC_Hume_NP2,0.387,390.0,71.0,0,0.357,0.249,299.0088,49.8,0.242,1,22.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07123,12.977575,80.230222,14,Perungudi,street,2.76,0.28,11.08,1386.3,4.7,4.2,600,RCC_Hume_NP2,0.199,370.0,71.0,0,0.349,0.13,299.0088,49.8,0.242,1,77.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_07124,13.020585,80.213764,12,Alandur,street_limited,8.34,0.61,12.9,922.7,3.6,12.5,600,RCC_Hume_NP2,0.294,330.0,71.0,0,0.332,0.196,299.0088,49.8,0.242,1,15.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07125,13.030857,80.183115,11,Valasaravakkam,street,10.74,0.91,16.3,1321.0,3.6,12.5,600,RCC_Hume_NP2,0.359,310.0,71.0,0,0.324,0.243,299.0088,49.8,0.242,1,14.1,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_07126,13.095843,80.215829,8,Annanagar,street,9.41,0.72,12.67,1363.2,3.6,12.5,600,RCC_Hume_NP2,0.319,430.0,78.5,0,0.337,0.211,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07127,13.111546,80.293128,5,Royapuram,street_limited,1.19,0.53,4.09,1189.7,3.6,4.2,600,RCC_Hume_NP2,0.274,480.0,62.0,1,0.64,0.099,299.0088,49.8,0.242,1,132.1,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_07128,13.036376,80.220703,10,Kodambakkam,street,6.39,0.8,12.13,1397.3,3.6,7.8,600,RCC_Hume_NP2,0.337,560.0,78.5,0,0.391,0.205,299.0088,49.8,0.242,1,20.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07129,12.988471,80.129422,11,Valasaravakkam,street,11.73,0.86,22.26,1084.5,3.6,12.5,600,RCC_Hume_NP2,0.349,310.0,71.0,0,0.324,0.236,299.0088,49.8,0.242,1,20.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_07130,13.036603,80.1995,10,Kodambakkam,street_limited,6.12,0.8,14.49,1398.2,3.6,7.8,600,RCC_Hume_NP2,0.337,560.0,78.5,0,0.391,0.205,299.0088,49.8,0.242,1,22.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
